row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,Unnamed: 46
59511,458.29002258183885,7.313787975862068,2.0,,,,,,,0.0,345628.63374750555,98793.10572398372,201647.0227425005,166180.1326071542,22167208.512575787,3243739.9961915044,205503.02066297032,163881.09767915413,163287.91505081355,149539.86252416976,0.0,494218.62375136034,709264.6701165931,407993.9416590914,0.0,11974252.30720974,125732.26860749994,262281.5099134675,221731.034806872,172805.4691852488,213559.5325539372,327353.2131647803,222314.62880320734,201191.98114547,0.0,277885.00501551456,295298.99250538705,0.0,210837.45218999774,164802.16556695386,123817.23620409144,0.0,303851.38367624977,138014.20900202534,0.0,
59512,374.1990856050869,9.611544991304347,2.0,,,,,,,0.0,0.0,2125200.1527903867,0.0,0.0,23700292.3750102,0.0,4921749.433328637,914436.0818013495,6123786.817010082,6890797.213964369,1427873.5572770424,0.0,4207210.169847749,806118.8757116145,698186.4022732587,22595727.76125341,0.0,4768848.92566136,697072.6457303315,1524258.5132764522,826235.4585693636,0.0,0.0,183308.0643902836,0.0,0.0,0.0,553360.0998346931,455299.606329744,0.0,1501584.8694116876,1134137.4876562895,7293334.519051743,1233781.0261884464,3862837.0381028973,
59514,522.2705351003011,8.05248834857143,2.0,,,,,,,0.0,3263963.75431704,888653.7834487839,2103600.2486201557,2043233.6605409558,24086146.59642527,1323812.8303930794,3131509.3109703837,1968083.984046537,2362659.183252409,2814317.3750882926,3184992.913011607,707382.2278395218,4691161.659429576,4061421.3282473804,1670176.7550624253,16241119.785571055,1831085.7336264409,5738794.80739745,2314055.52676072,1950063.9346550768,3478853.1730335704,4476169.988702045,1735175.1449851738,2331178.8078617025,3601512.5323548764,3412610.715258645,3633299.34520017,3113355.824037965,2581010.034039207,992991.0764752564,3796756.0798442108,3244044.4267948386,2449031.3801470855,1027751.3240347066,3933016.655598745,
59516,442.2071846974815,5.1121849,2.0,,,,,,,0.0,30541489.675207555,54428997.77025075,45043574.51605573,28231961.714637715,250577719.16232592,15315326.751585048,13829932.088636165,48061050.42856112,32706547.06344683,15521295.080169687,14382522.760255348,46274490.68368653,20113800.086585965,19889226.866120204,23287792.521735694,60092315.23266228,249222010.7596208,182155498.21912524,52584919.14335088,10371625.816113006,24359444.959181234,169616115.61839446,12387655.830094567,31901121.81271345,24974987.86901634,21112944.137130745,27178805.1509557,50249147.35264278,80462556.73855658,48934689.21780521,96364448.23766692,6600871.57306047,23956196.77158373,28530391.42740166,67572870.99900821,
59517,426.2120858084197,6.014284405555554,2.0,,,,,,,17153.712929736364,46039134.70388319,26544132.19892398,25050997.83955045,11092812.618885644,77284034.09566425,319072952.04732364,12825643.783308625,17277170.61999078,15790022.411114216,28155614.4652531,13629987.159202378,54650945.42022909,50382341.70400511,110220752.73409958,247704298.7745522,21999720.36397196,35812280.68628925,22083436.03737072,13430139.831128985,225809284.86856228,79618211.18402246,30045882.388353705,26682637.60653966,22074754.334216986,92807900.45011652,10299196.64672256,37094442.47433368,8228048.453969064,16834740.708698153,43620069.59959508,325564516.2882585,8946979.778100012,331901316.19775164,12969887.575812073,34025046.22117426,
59520,258.22171922581884,8.189101585714285,2.0,360.0,[M-2H2O+NH4]+,,2.0,52034;27206,276.2093,0.0,6416174.7826782735,8035122.041766979,6447901.188097909,7814964.049293859,251001279.53073692,2764546.9774142504,6626806.838321055,15770394.201293627,8804495.020228121,5890060.192060342,2382328.184087689,30885726.70615335,25835256.222207125,31203652.91047952,3733017.268353725,576806630.2551408,19596807.658095308,47636749.34687206,39913935.30126933,12976832.09408486,16525380.9755311,926295.922805956,18962194.709342107,66047827.00472277,6719628.008531857,40476396.86463936,16563953.505803416,15381686.493276747,15195619.95487881,55713101.6878064,15110798.74591874,44865628.9880264,4078398.1682688487,21901178.451272145,5326561.000280813,
59521,671.1350307972755,11.717265942857141,2.0,519.0,[M+H]+,,2.0,12080;59489,670.1279,0.0,186727.18563785,366437.8561341235,540950.1703874102,616054.8619565875,8605876.806173375,8385514.599839639,529886.2071678541,1460415.3043648892,594865.8168781599,753176.8195225833,1234434.1883751026,330980.15744718513,609380.3747523054,1922551.6956978329,617455.8866052494,907997.7113646023,2658191.1252954127,1359578.0542406996,637957.2804703878,1194445.4679404784,193655.12821230487,3930286.401531052,799322.0687445748,781015.148391749,1248687.2497234114,2062942.5589760945,216522.88879711434,939033.333288178,1936489.9866216208,628960.0226556715,7679350.314396703,844162.0870574884,5377434.929331277,913053.2275050121,6799675.373672082,
59522,442.17038220706166,3.8342025457142856,2.0,75.0,[M+Na]+,,6.0,43562;1543;59523;28900;66511;52068,419.18,0.0,27804693.29399249,34542621.90760425,21262113.02724979,8046914.242462441,204780922.44910505,15313345.513072468,142974986.7505843,275271046.4757545,182442786.43731573,13283381.817802133,29746927.49553526,47024079.46598475,31062664.253791496,24284487.35812345,22800345.00767697,239394686.5014172,25695690.73165881,446396785.38301134,19034089.62467621,11648099.71765201,12712693.713369764,191112411.20316005,235048359.09074703,33556333.33837727,216193976.14229912,175504403.72977728,33895243.87399128,19806725.54404202,237139775.9076204,47600799.41046454,194697336.2010416,57477297.26509819,15988952.63005348,25338179.9649465,236839531.49269015,
59523,402.1760747342165,3.7094584857142863,2.0,75.0,[M-H2O+H]+,,7.0,59522;43562;1543;28900;66511;72351;52068,419.18,0.0,31988027.191878002,29860157.88749323,46174884.84919418,27624013.725392964,122239192.84279044,45754050.41426706,49522890.40464378,40191830.17672507,246254491.0277329,16166365.832276307,12506236.238144998,58013383.92715652,22984501.877247665,49057219.20300831,38145183.78324153,17086694.558684975,37806954.12327373,21693517.04889527,31554659.56616024,20044678.874976367,24081040.24011155,217961089.4785375,8743820.24860797,39605893.646333225,29007011.94563324,19406380.55337078,240804725.79198223,17020078.615338,31440906.86513924,20980090.183140773,20620642.881583527,12586749.521184038,246494993.8396765,168033418.35193756,13273330.191758245,
59524,416.1551791374286,3.4279922828571427,2.0,,,,,,,0.0,36939610.39168948,7496061.426835502,17172349.58030106,11922739.3086525,321083016.9108811,26202219.775914736,20325375.557232734,28645783.795989003,25152056.79875698,8478536.975282263,32239490.97056701,58894436.41721771,26876153.22098394,288907713.78364384,12700257.316363472,44658578.07009746,22882660.65244876,18424603.89308853,69136005.08885463,10726844.784642013,12556964.510648934,21173949.29645325,20815920.10241102,13911090.87835052,15713118.443439756,153114649.52323192,35188523.904686995,18843067.121914554,17687954.845772997,309336761.0943216,34856392.824430525,125680010.48596951,259672973.56840298,217261469.4135173,13056786.774089975,
59526,282.2216406749032,8.452642223529411,2.0,,,,,,,0.0,5018463.147773976,4649728.876052435,3620736.685335577,3274901.0488084164,147882711.86916053,541533.5404654162,5146492.349961912,18750052.825748626,5176375.454926686,3341392.868157719,9837169.090349246,20494572.141078644,19365670.742040247,44028365.28634419,4310599.029732557,296685602.62932384,33629138.691423304,170317654.8957314,53393474.13238759,17067067.478716925,24137700.476663075,0.0,9596706.158158453,8259859.147725793,13240425.854801735,52234698.12154052,24022099.02680816,10815237.104837583,4802322.821447024,23696689.74088585,4294710.941519932,12754594.29599796,3299840.140545358,4323455.577683309,2293300.2421850385,
59527,412.1598033223801,4.468435597142856,2.0,,,,,,,0.0,8088160.990081526,39799663.71078155,17683628.79564675,27165683.94592351,301577455.68184906,16920401.85127265,23069671.304022014,249816003.5589032,11152491.835695712,38120994.2918962,10941785.41712404,251354641.04027957,33433563.169169202,16217177.660872504,15189201.761181848,304557047.4673516,253487032.80333105,44448775.58810091,9161838.51662773,13108436.05305739,21334533.217172705,16118327.871096,17440739.454632327,36935039.82843892,104615395.24246672,230852785.89695677,159653743.80153018,102364325.51446465,9079110.915521877,12099589.811382774,32742256.576149713,43121561.0614841,220307684.57551533,7946060.576406022,20041985.15594693,
59529,426.2121983813231,6.431013599999999,2.0,,,,,,,8850.680072724828,22631268.53584341,14395777.466795245,15312428.645475805,19448846.984843872,230785958.63145924,19848487.404483005,20490320.13948672,8151821.75434209,7925920.652265027,18082829.208732314,214656010.3753672,19250623.337582227,35066072.255240954,35968126.331370145,23515632.959115114,439708619.3888432,196504018.96484968,36099114.33728472,27129951.37781925,36906251.70175272,10225955.746755,247969928.04161757,18675889.66115424,8680674.841129366,19861700.424260154,6740306.930897977,351322178.3725993,178273441.11067754,36745204.69576948,23179104.19715323,24123706.39719739,6289627.582851015,117086440.68892099,16390985.88919046,18457246.4470268,
59530,270.31547246776887,9.705025585714283,2.0,,,,,,,459881.11223259533,6308062.9246911835,13726887.07591237,6520634.69985732,5270151.022872706,9973662.488251692,3792559.3954491206,7559988.891125863,6619073.6757935,7170341.201419125,5311522.544665506,3958316.5745655145,7157821.258132528,39255429.786065415,81084402.02270721,5861341.845577553,58831890.56686615,7302646.8065811135,49398006.43026709,25659048.667864457,5922062.946311638,40860203.32809524,0.0,7276260.975051263,55256379.33462601,5248861.896164047,77972887.01748942,7021101.873940647,7195889.50391952,6457352.218426195,46939537.21743938,8560910.493411135,6855095.77608076,7091339.240011189,11006914.323680166,7976617.552979474,
59531,440.19115311960695,4.7800924444444455,2.0,,,,,,,5151.960562015102,16206066.485832753,21801828.600546774,22685884.27581449,10872318.403302005,114205477.31239064,11231907.258238556,9141559.314372022,283040658.3702291,22077038.68312349,28729823.19962473,7510378.009804574,17157924.86354856,11683843.403782414,26843163.26788432,10260797.659940343,28344953.041300386,36565290.41249704,15571308.10672579,18557686.747069605,12371251.743339805,19240445.810292706,27668251.80806401,10371356.88155773,16094103.65592819,22078679.92739168,5963278.318997549,158052436.1308192,10447202.334282653,22443852.410782523,39598270.1286908,238576644.4218729,9701456.499731325,9784638.836697046,264198739.23117453,36754299.250398055,
59535,652.3538108229446,9.159841868181822,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,24646791.259579074,8547922.30721192,15114502.497047132,0.0,12045699.123302884,15951481.599117575,0.0,162153.8605715592,58172083.3148941,174492179.79824412,0.0,45357154.81501737,195523.85665672965,69127938.38905108,37344281.4632348,0.0,64789473.08789846,24746960.132993944,0.0,18820296.558039434,0.0,87176631.09389563,398401.3101104037,0.0,0.0,25822340.48273219,47416242.51576509,0.0,25318388.79471059,13717304.796009203,5214627.2162499335,
59537,458.1656169654752,3.4777429628571426,2.0,,,,,,,0.0,6267443.140061311,9589517.252266534,16848407.776686806,13713762.314105988,226191032.88269317,14832122.308113007,28776526.381758697,21258146.6771078,15105315.904654495,6702365.23800526,20439209.902133986,14068230.078375038,14154299.403786035,58923040.16569574,177865058.64792633,14586633.354136493,21520427.191352986,14718040.428833975,14665226.031728992,139142921.68518084,16605535.41823196,194769378.43035868,13532838.569215527,19036716.059288967,122624503.50489835,94686360.52865589,16529612.007296994,19816434.528361864,17512247.579181004,14212317.799370278,43252284.051691495,91972330.64338271,20118574.798223946,33736851.57139572,13722112.354220266,
59538,386.1445723021045,3.4091452428571434,2.0,,,,,,,0.0,22888471.04439822,10000932.450149285,39636359.52657528,14022579.07093725,172149235.20467928,221007579.4096228,30602589.47279172,223802863.1054761,28767762.775161706,20086525.97889414,73522619.79297529,61587706.36869974,228327729.79808792,188488435.92757204,35869191.964190274,17611189.077611193,30424799.70484502,196549491.54004747,43010639.56241249,73693892.18806158,199966027.55215016,11314959.466734,35697865.969834484,283267514.9281544,12184178.47000195,189352851.95467255,294164227.0108706,38134697.46431554,31646929.31809202,25922400.593459945,12550376.62218071,123188116.97683348,35780106.31460998,18301024.085060988,23470119.264041945,
59539,410.18045170165016,5.6089684628571455,2.0,156.0,[M+Na]+,,3.0,1680;52087;28959,387.1903,0.0,16003707.275685012,24337464.015767306,20754608.376437306,16014831.977043094,229576875.15348345,230302753.18103603,30269050.76256592,201177020.65635058,214280081.70556477,164369126.22228414,152340773.10245368,29313487.76233729,80596096.52054857,40847612.51189474,186778869.96586695,66091210.138620704,19351379.074643973,31436337.71812128,80009797.44822364,12956999.378888216,17653317.746391714,24219494.37476091,13047825.98418972,217848694.54127115,15263412.03247348,5243850.097435476,12932704.371385595,36278023.36574848,231061640.92622963,11281603.181708267,214207044.74934533,7958419.360364287,23906724.4557052,15410900.727118425,16454612.233559282,
59540,440.22794737348727,6.7256609138888885,2.0,,,,,,,6033.690587343745,19467137.035492525,26953582.839162797,34342744.40586005,19165892.622579444,156820150.02019617,69740342.51903357,27136987.146660697,289229972.59431374,18207055.16133216,9431735.636176873,72921881.62572753,18503485.738961253,24150166.75117279,172628653.59399483,118703718.2722033,121146714.32794815,16716810.003610495,10572030.44543557,6818318.983977762,10713985.468403187,24715241.71020065,22883916.965363987,24262016.03112452,15689602.882973272,9631858.749743976,7037063.714407517,199478382.3140253,117304760.3411339,24368962.107973494,10432654.62014625,18955793.69706366,7640314.674638253,100771776.65260164,16719031.032056335,379913959.2777615,
59542,458.16570902022096,4.268848031428574,2.0,,,,,,,0.0,16996452.75184646,24243474.218639273,19286543.62880628,13419148.720550954,200208625.1332665,10731176.303862758,20651677.79836195,11048683.071291804,7616860.748325733,12712321.276530832,14994343.12685022,13669495.844416505,11695010.4471631,19144519.351524867,19276955.48705912,117907095.74814518,11389979.268734228,32911793.05430935,16355468.109194972,15053679.25910101,13974614.079374213,158769441.86858633,19155308.863750476,126496208.7251734,19355785.302373514,12114122.749752356,34356511.08393906,93629395.98470858,10777465.574031,17722088.247243818,26391374.14613771,11660182.889933692,16434150.004066395,11337005.680305814,245789189.2574061,
59543,446.1661555479699,4.191219542857144,2.0,,,,,,,0.0,15544756.901556358,16470435.846946545,10764264.843686152,12841287.203836447,151310055.53537658,28351315.19591104,140647714.93620414,6380878.967334648,88934315.49289201,10500042.03034987,81997537.92401889,5879957.258237975,99991383.539148,287644304.03566086,71717883.57039264,63606230.25810061,12393626.551299615,172009981.6819617,11448696.783839155,15944056.173668707,20351332.99058765,9137661.770178733,78796457.12682104,198366129.5985689,9683001.040406186,7565904.891950657,39162308.54067674,24422447.033995546,321609661.15436673,34265807.53671388,12819617.632091273,148264683.78264946,8968695.16599828,24647369.44381204,22026034.07834412,
59545,449.3850073431292,8.575629784615383,2.0,,,,,,,0.0,92663.33778318977,0.0,0.0,134813.80337929982,10355752.156918664,4085415.349200914,2788144.257055317,103049.1055891382,2419993.213185383,2288260.663722449,0.0,217512.89037035048,11720069.160239024,90155141.97425948,0.0,19835360.967127956,253419.85880334012,40998465.57934685,14227289.504590666,0.0,12812484.951620553,6641622.113340255,0.0,17003096.825688496,390941.49427293893,10714845.235015243,220596.12472987012,0.0,0.0,20953861.00189985,35775823.19480549,0.0,16161535.683163982,1656458.356859426,7905938.937371339,
59547,515.357728558876,12.152522538461538,2.0,,,,,,,0.0,0.0,6563.59663535152,0.0,0.0,9909259.669978518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196235.32098972602,0.0,5886.4845973830625,0.0,0.0,5691856.717265605,0.0,0.0,4848242.154766624,13357.219057616805,0.0,0.0,0.0,18712592.98217675,4916588.93323776,27094.31224054643,0.0,0.0,4148328.9103438715,0.0,23420.711533359266,745785.5418945261,0.0,
59549,304.28498593284974,9.388180057142858,2.0,,,,,,,0.0,0.0,63581.92064999778,0.0,0.0,12335548.156215666,630104.4022456012,0.0,251583.8893964051,0.0,0.0,0.0,0.0,454083.8755407378,0.0,100260.49465968936,6217472.126481658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59551,325.1832432368445,8.89785606875,2.0,,,,,,,0.0,837916.7614139485,430473.15989662026,574376.9927727197,875088.4731651574,39438088.01226717,51642106.69248574,1435120.2684461225,1524526.759793544,1647646.0903500053,2617397.0550025115,300169.2947268719,148640.73565387062,1816573.0877498838,976059.0570228355,1926848.3290970519,35125615.35368946,738579.3591465036,18064507.017386187,0.0,19452786.30828628,344913.6935474977,72118183.46199429,1660022.279068867,0.0,408081.8963432863,14450505.194480402,171608.21155603282,1965116.4246058818,1636819.55230017,0.0,1248649.1046396084,25736282.53541969,20718733.62881398,1073164.305676933,707790.4714659387,
